"Web ID","Region","Reported Date","Reported Year","Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location Description","Information Source","Location Coordinates","Migration Route","URL","UNSD Geographical Grouping","Source Quality"
"42723","Mediterranean","October 03, 2016","2016","Oct","30","","30","","","","","Drowning","Boats sank off the coast of Sabratha, Libya","Anadolu Agency","32.878302000000, 12.386814500000","Central Mediterranean","http://bit.ly/2e1dJWH","Uncategorized","1"
"43029","Mediterranean","October 03, 2016","2016","Oct","1","","1","","","1","","Presumed drowning","Body found on Avlaki beach on Ikaria, Greece","IOM Greece","37.599864200000, 26.029615800000","Eastern Mediterranean","","Uncategorized","4"
"43470","Horn of Africa","October 03, 2016","2016","Oct","1","","1","","","","","Sickness and lack of access to medicines","Jigjiga, Ethiopia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","9.352104400000, 42.777371200000","","","Eastern Africa","2"
"43471","North Africa","October 03, 2016","2016","Oct","1","","1","","","","","Sickness and lack of access to medicines","Al Fashir, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","13.627617000000, 25.310526900000","","","Northern Africa","2"
"43472","North Africa","October 03, 2016","2016","Oct","1","","1","","","","","Sickness and lack of access to medicines","Zawara, Libya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","32.928427400000, 12.044630400000","","","Northern Africa","2"
"43469","US-Mexico Border","October 02, 2016","2016","Oct","1","","1","","","1","","Unknown (skeletal remains)","Pima County (see spreadsheet for coordinates)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"44529","US-Mexico Border","October 02, 2016","2016","Oct","1","","1","","","1","","Dehydration","Comanche Ranch, near Eagle Pass, Maverick County, Texas, USA","SuperChannel 12","28.744368162990, -100.468965674900","Central America to US","http://bit.ly/2xuXwQD","Northern America","1"
"43468","Sub-Saharan Africa","October 01, 2016","2016","Oct","7","","7","37","","","","Vehicle Accident","Cabo Delgado Province, Mozambique","IOM Mozambique","-12.594429500000, 38.794922000000","","","Eastern Africa","4"
"42766","South America","September 30, 2016","2016","Sep","1","","1","","","1","","Cardiac arrest","Daríen gap, Chocó, Colombia","Noticias RPTV","7.781119400000, -77.932556400000","Darien Gap","http://bit.ly/2cG8c7K","South America","1"
"43464","US-Mexico Border","September 30, 2016","2016","Sep","1","","1","","1","","","Unknown (skeletal remains)","Pima County (see spreadsheet for coordinates)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"44525","North Africa","September 30, 2016","2016","Sep","1","","1","","","","","Sickness and lack of access to medicines","Tripoli, Libya","MHub","32.887209400000, 13.191338300000","","","Northern Africa","2"
"44527","North Africa","September 30, 2016","2016","Sep","5","","5","","","","","Vehicle Accident","Sahara Desert, between Misurata and Subratah, Libya","MHub","32.451679657525, 14.591612250000","","","Northern Africa","2"
"44528","North Africa","September 30, 2016","2016","Sep","1","","1","","","","","Unknown","Sabha, Libya","MHub","27.104462568818, 14.823972987500","","","Northern Africa","2"
"42882","Mediterranean","September 29, 2016","2016","Sep","7","20","27","3","","","","Drowning","Off the coast of Bodrum, Mu?la, Turkey. Likely en route to Kos","IOM Turkey, AFP","37.031906900000, 27.421418000000","Eastern Mediterranean","http://wapo.st/2dA1Fwf","Uncategorized","4"
"42942","Middle East","September 29, 2016","2016","Sep","14","","14","11","","","","Vehicle Accident","Southeast Iran","AFP","27.379181800000, 58.537527200000","","http://yhoo.it/2drZ42E","Southern Asia","1"
"42441","Mediterranean","September 28, 2016","2016","Sep","18","","18","","","","","Drowning","Bodies found at Tobruk, Libya","IOM Libya","32.096425800000, 23.920516700000","Central Mediterranean","","Uncategorized","4"
"42708","US-Mexico Border","September 28, 2016","2016","Sep","1","","1","","","1","","Drowning","Rio Grande, near Guerrero, Coahuila, Mexico","Radio Saltillo","27.133490800000, -103.434484000000","Central America to US","http://bit.ly/2dgBJCZ, http://bit.ly/2dAJxkF","Central America","3"
"43463","US-Mexico Border","September 27, 2016","2016","Sep","1","","1","","","","","Unknown (skeletal remains)","Pima County (see spreadsheet for coordinates)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"42705","US-Mexico Border","September 24, 2016","2016","Sep","","1","1","","","1","1","Presumed drowning","Rio Grande near Km. 90 of Carretera 2 between Guerrero and Hidalgo, Coahuila, Mexico","Radio Zocalo","27.133490800000, -103.434484000000","Central America to US","http://bit.ly/2d2Bdfu","Central America","1"
"42711","Europe","September 24, 2016","2016","Sep","1","","1","","","1","","Hit by train","Train tracks near port of Calais, France","AFP","50.951880300000, 1.833936700000","Calais to United Kingdom","http://bit.ly/2dllJhF","Western Europe","1"
"42832","Horn of Africa","September 23, 2016","2016","Sep","1","","1","","","1","","Suffocation","Showran coast, Shabwa, Hadhramaut Governorate, Yemen","Society for Humanitarian Assistance","15.359741600000, 49.706400100000","Horn Africa to Yemen","http://bit.ly/2mvT3Ki","Western Asia","1"
"43459","US-Mexico Border","September 23, 2016","2016","Sep","1","","1","","","","","Unknown (skeletal remains)","Pima County (see spreadsheet for coordinates)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"43460","Sub-Saharan Africa","September 23, 2016","2016","Sep","1","","1","","","","","Sickness and lack of access to medicines","Garisa, Kenya","Mixed Migration Monitoring Mechanism Initiative (4Mi)","-0.459103400000, 39.631075800000","","","Eastern Africa","2"
"43461","Horn of Africa","September 23, 2016","2016","Sep","1","","1","","","","","Sickness and lack of access to medicines","Jowhar, Somalia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","2.776983200000, 45.499266400000","","","Eastern Africa","2"
"43462","Horn of Africa","September 23, 2016","2016","Sep","1","","1","","","","","Sickness and lack of access to medicines","Kismayo, Somalia","Mixed Migration Monitoring Mechanism Initiative (4Mi)","-0.354097600000, 42.527818400000","","","Eastern Africa","2"
"43457","US-Mexico Border","September 22, 2016","2016","Sep","1","","1","","","1","","Unknown (decomposed remains)","Pima County (see spreadsheet for coordinates)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"43458","US-Mexico Border","September 22, 2016","2016","Sep","1","","1","","","1","","Unknown (skeletal remains)","Pima County (see spreadsheet for coordinates)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"42687","Central America","September 21, 2016","2016","Sep","1","","1","","","1","","Fall from train","Train tracks at intersection on Calle de Sur 20 in Modelo, Rio Blanco, Veracruz, Mexico","La Prensa","18.268156600000, -95.896946100000","Central America to US","http://bit.ly/2cHUhtN","Central America","1"
"42710","Middle East","September 21, 2016","2016","Sep","1","","1","","","","","Plane stowaway","King Abdulaziz International Airport, Jeddah, Saudi Arabia","Today.ng","21.668882700000, 39.153842500000","","http://bit.ly/2dHMnW3","Western Asia","1"
"42722","Caribbean","September 21, 2016","2016","Sep","5","15","20","3","2","3","","Drowning","Unknown location between Cuba and the Florida Keys, US. Bodies found in various locations.","FL Keys News","24.713256300000, -81.119485200000","","http://bit.ly/2dyLOx6, http://bit.ly/2d9w42S","Uncategorized","3"
"42774","Central America","September 21, 2016","2016","Sep","1","","1","","1","","","Unknown","Puente El Nancite, Sota Caballos, Cárdenas, Rivas, Nicaragua","Stereo Romance","11.197166100000, -85.514037700000","Central America to US","http://bit.ly/2gXnL8v","Central America","1"
"42847","Central America","September 21, 2016","2016","Sep","1","","1","","","1","","Sickness and lack of access to medicines","Migrant camp near La Cruz, Costa Rica, on border with Nicaragua","Confidencial","11.097036200000, -85.683011600000","Central America to US","http://bit.ly/2cAQ2PM","Central America","3"
"42874","Mediterranean","September 21, 2016","2016","Sep","204","84","288","162","10","31","1","Drowning","12 km (7.5 m) off the coast of Burg Rashid, Egypt","UNHCR; IOM Italy","31.473281800000, 30.323640200000","Central Mediterranean","http://reut.rs/2dtDtfC","Uncategorized","4"
"43455","North Africa","September 21, 2016","2016","Sep","7","","7","","","","","Sickness and lack of access to medicines","Shimaliya Province, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","19.402255200000, 27.905378900000","","","Northern Africa","2"
"43456","US-Mexico Border","September 21, 2016","2016","Sep","1","","1","","","1","","Unknown (skeletal remains)","Pima County (see spreadsheet for coordinates)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"42702","Mediterranean","September 20, 2016","2016","Sep","1","","1","14","","","","Dehydration","Off the coast of Sidi Mechreg, Tunisia","ANSAmed","37.162570000000, 9.121454400000","Central Mediterranean","http://bit.ly/2cZ1CIS","Uncategorized","1"
"43449","US-Mexico Border","September 20, 2016","2016","Sep","1","","1","","","1","","Unknown (skeletal remains)","Pima County (see spreadsheet for coordinates)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"43450","US-Mexico Border","September 20, 2016","2016","Sep","1","","1","","","1","","Unknown (skeletal remains)","Pima County (see spreadsheet for coordinates)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"43451","US-Mexico Border","September 20, 2016","2016","Sep","1","","1","","","1","","Unknown (skeletal remains)","Pima County (see spreadsheet for coordinates)","Pima County Office of the Medical Examiner","31.965203600000, -113.011894500000","Central America to US","","Northern America","5"
"43452","North Africa","September 20, 2016","2016","Sep","2","","2","","","","","Sickness and lack of access to medicines","Al Qadarif, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.031672200000, 35.341772300000","","","Northern Africa","2"
"43453","North Africa","September 20, 2016","2016","Sep","3","","3","","","","","Sickness and lack of access to medicines","In north Sinai Desert, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","29.500153200000, 33.997908800000","","","Northern Africa","2"
"43454","North Africa","September 20, 2016","2016","Sep","1","","1","","","","","Sickness and lack of access to medicines","Tunduma, Tanzania","Mixed Migration Monitoring Mechanism Initiative (4Mi)","-9.309564800000, 32.768947900000","","","Eastern Africa","2"
"42692","Europe","September 19, 2016","2016","Sep","1","","1","","","1","","Stabbed","Abandoned ABEX factory, Patras, Greece","IOM Greece","38.249009200000, 21.710586400000","Western Balkans","http://bit.ly/2cojTzG","Southern Europe","4"
"42719","US-Mexico Border","September 19, 2016","2016","Sep","1","","1","","","1","","Drowning","Rio Grande, south of Eagle Pass, Maverick County, Texas","La Rancherita del Aire","28.637673500000, -100.528216300000","Central America to US","http://bit.ly/2dWaOft","Northern America","1"
"43442","North Africa","September 19, 2016","2016","Sep","2","","2","","","","","Sickness and lack of access to medicines","Khartoum, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.501534100000, 32.502556100000","","","Northern Africa","2"
"43443","North Africa","September 19, 2016","2016","Sep","2","","2","","","","","Sickness and lack of access to medicines","Al Qadarif, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","14.031672200000, 35.341772300000","","","Northern Africa","2"
"43444","North Africa","September 19, 2016","2016","Sep","1","","1","","","","","Sickness and lack of access to medicines","Kessala, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","15.455814400000, 36.378757100000","","","Northern Africa","2"
"43445","North Africa","September 19, 2016","2016","Sep","2","","2","","","","","Sickness and lack of access to medicines","Small mountain cave near to Aswan, Egypt","Mixed Migration Monitoring Mechanism Initiative (4Mi)","21.906769500000, 30.822252900000","","","Northern Africa","2"
"43446","North Africa","September 19, 2016","2016","Sep","1","","1","","","","","Sickness and lack of access to medicines","Atbara, Sudan","Mixed Migration Monitoring Mechanism Initiative (4Mi)","17.692227100000, 33.976249200000","","","Northern Africa","2"
"43447","US-Mexico Border","September 19, 2016","2016","Sep","25","","25","","","","","Mixed","Webb County  jurisdiction, Texas","Webb County Office of the Medical Examiner- Dr Corinne Stern","27.715087300000, -99.907901900000","Central America to US","","Northern America","5"
